time,lt,rt,rb,x,y,z
1541856096876,0,0,0,-0.2284636,0.55955255,-0.07422013
1541856096894,0,0,0,-0.20250183,-0.10873401,-0.053450707
1541856096915,0,0,0,-0.09682214,-0.24770586,0.008246681
1541856096941,0,0,0,-0.008552114,-0.08399397,0.03940081
1541856096957,0,0,0,0.0720821,0.06994407,0.04734206
1541856096975,0,0,0,0.037873644,0.22266038,0.044593163
1541856096996,0,0,0,-0.04795292,0.21624629,0.043066
1541856097014,0,0,0,-0.086132,0.052839845,0.044898596
1541856097034,0,0,0,-0.08735373,-0.10415252,0.026267206
1541856097056,0,0,0,-0.06078109,-0.15668693,-0.0067195175
1541856097075,0,0,0,-0.03268129,-0.1386664,-0.012217305
1541856097106,0,0,0,-0.020158553,-0.054367006,0.017715093
1541856097114,0,0,0,0.01282817,0.04184427,0.009468411
1541856097140,0,0,0,0.053145275,0.06169739,-0.023823744
1541856097154,0,0,0,0.043066,0.056505036,-0.035430185
1541856097175,0,0,0,0.031154128,0.032070424,-0.04520403
1541856097206,0,0,0,0.044593163,-0.0061086523,-0.043982297
1541856097214,0,0,0,0.058643065,-0.017715093,-0.026267206
1541856097239,0,0,0,0.12095132,-0.005192355,-0.028405234
1541856097255,0,0,0,0.12583824,0.016798794,-0.049785517
1541856097289,0,0,0,0.1020145,0.025961773,-0.06719518
1541856097297,0,0,0,0.05009095,0.029321533,-0.08307768
1541856097323,0,0,0,0.049480084,0.01160644,-0.08246681
1541856097334,0,0,0,0.05009095,-0.008552114,-0.09621128
1541856097356,0,0,0,0.024129177,-0.018936822,-0.089491755
1541856097386,0,0,0,0.18325958,-0.004276057,-0.013439035
1541856097405,0,0,0,0.42730024,0.12705997,0.12675454
1541856097415,0,0,0,0.12889257,0.45631635,-0.016493361
1541856097435,0,0,0,-0.09865474,0.5354234,-0.24801129
1541856097456,0,0,0,0.2049453,0.38453966,-0.1740966
1541856097478,0,0,0,0.5015204,0.34147367,0.19242255
1541856097495,0,0,0,0.52656585,0.73426,0.43188173
1541856097515,0,0,0,0.13775012,0.8921687,0.5729916
1541856097537,0,0,0,-0.089491755,0.8032878,0.52106804
1541856097556,0,0,0,0.043982297,0.40683624,0.6206391
1541856097577,0,0,0,0.25809056,-0.15241088,0.68600166
1541856097599,0,0,0,0.42455134,-0.27885997,0.73761976
1541856097617,0,0,0,0.73273283,0.058337633,0.9309586
1541856097645,0,0,0,0.89644474,0.74128497,0.81061816
1541856097670,0,0,0,0.66798115,1.1157454,0.45753807
1541856097678,0,0,0,-0.096516706,0.43676865,0.23151793
1541856097696,0,0,0,-0.8362745,-0.3295618,0.29932398
1541856097716,0,0,0,-0.90010995,-0.48655418,0.30970868
1541856097735,0,0,0,-0.7031059,-0.44440445,0.13561209
1541856097756,0,0,0,-0.17531833,-0.0027488936,0.20861048
1541856097775,0,0,0,0.19730948,0.675617,0.3173445
1541856097798,0,0,0,-0.17654006,0.6453791,0.27672195
1541856097817,0,0,0,-0.64934975,0.067500606,0.45631635
1541856097837,0,0,0,-0.92087936,-0.35063666,0.32803464
1541856097857,0,0,0,-0.691194,-0.43035457,0.11178834
1541856097882,0,0,0,-0.43585235,-0.17134771,0.04062254
1541856097901,0,0,0,-0.28710666,-0.0870483,0.1826487
1541856097916,0,0,0,-0.22632557,-0.30726522,0.07544186
1541856097937,0,0,0,-0.34605515,-0.35033122,-0.26053402
1541856097957,0,0,0,-0.18509217,-0.09560041,-0.7098254
1541856097985,0,0,0,0.18203785,0.17837265,-0.310625
1541856098005,0,0,0,0.45204028,0.2910773,0.10598512
1541856098018,0,0,0,0.59437186,0.36987892,0.18753563
1541856098038,0,0,0,0.59895337,0.38789943,0.226631
1541856098058,0,0,0,0.44318274,0.25473082,0.25411993
1541856098081,0,0,0,0.25473082,0.004886922,0.18570304
1541856098096,0,0,0,0.1908954,-0.1685988,0.19150625
1541856098118,0,0,0,0.20830505,-0.16707164,0.17256944
1541856098137,0,0,0,0.22968534,-0.05222898,0.08735373
1541856098156,0,0,0,0.17348573,-0.15790866,-0.0012217305
1541856098177,0,0,0,0.129198,-0.19883664,-0.06352998
1541856098198,0,0,0,0.1133155,-0.10751228,-0.02321288
1541856098215,0,0,0,0.06505715,-0.036651913,0.06047566
1541856098235,0,0,0,0.07666359,-0.053450707,0.11148291
1541856098258,0,0,0,0.16798794,-0.014966198,0.09040806
1541856098282,0,0,0,0.27030787,0.047647487,0.03268129
1541856098303,0,0,0,0.27152961,0.08552113,-0.016798794
1541856098320,0,0,0,0.082161374,-0.030543262,0.05681047
1541856098336,0,0,0,-0.049785517,-0.002443461,0.33261612
1541856098360,0,0,0,-0.10415252,0.13805555,0.15088372
1541856098380,0,0,0,0.09743301,0.33353242,-0.14172074
1541856098400,0,0,0,0.11881329,0.5345071,0.02565634
1541856098418,0,0,0,-0.13836098,0.5271767,0.42394048
1541856098437,0,0,0,-0.38423425,0.2415972,0.44868052
1541856098456,0,0,0,-0.2874121,0.058643065,0.17348573
1541856098478,0,0,0,-0.121256754,-0.027183503,0.064446285
1541856098497,0,0,0,0.110872045,-3.0543262E-4,-0.12889257
1541856098517,0,0,0,0.14446963,0.021991149,-0.2666427
1541856098538,0,0,0,0.11484267,0.010079277,-0.3051272
1541856098561,0,0,0,-0.004276057,-0.25259277,-0.27855456
1541856098594,0,0,0,-0.07147124,-0.72509706,-0.27947086
1541856098608,0,0,0,0.025045475,-0.69058317,-0.25473082
1541856098617,0,0,0,0.25686884,-0.41722095,-0.18478674
1541856098636,0,0,0,0.28221974,0.0290161,-0.12980886
1541856098656,0,0,0,0.12064589,0.23609942,-0.076052725
1541856098678,0,0,0,-0.06841691,0.19272798,-0.110872045
1541856098708,0,0,0,-0.1554652,0.06780604,-0.12339478
1541856098716,0,0,0,-0.14966199,-0.053450707,-0.22143865
1541856098736,0,0,0,-0.058643065,-0.11362094,-0.20799962
1541856098760,0,0,0,-0.02107485,-0.071776666,-0.11026118
1541856098776,0,0,0,-0.1001819,0.01038471,-0.05467244
1541856098796,0,0,0,-0.26389378,0.04184427,-0.047036625
1541856098817,0,0,0,-0.3203988,-0.025045475,-0.0693332
1541856098836,0,0,0,-0.2302962,-0.03726278,-0.07849618
1541856098858,0,0,0,-0.07513642,-0.03390302,-0.06811147
1541856098876,0,0,0,-0.021380283,-0.02321288,-0.07422013
1541856098896,0,0,0,-0.009773844,0.0021380284,-0.10598512
1541856098916,0,0,0,0.014966198,0.04337143,-0.10781772
1541856098938,0,0,0,0.03604105,0.10262536,-0.06658431
1541856098959,0,0,0,0.01282817,0.12461651,-0.042455133
1541856098977,0,0,0,-0.0021380284,0.07574729,-0.049785517
1541856099002,0,0,0,0.0012217305,0.02687807,-0.042455133
1541856099016,0,0,0,0.02687807,0.045814894,-0.06688975
1541856099035,0,0,0,0.021380283,0.06291912,-0.08857546
1541856099055,0,0,0,9.162979E-4,0.07360926,-0.10140363
1541856099075,0,0,0,-0.059864793,0.0693332,-0.10873401
1541856099096,0,0,0,-0.1020145,0.03145956,-0.106901415
1541856099116,0,0,0,-0.07696902,-0.00580322,-0.105374254
1541856099135,0,0,0,-0.04550946,-0.064446285,-0.0842994
1541856099158,0,0,0,0.004276057,-0.098043874,-0.08582657
1541856099177,0,0,0,0.025045475,-0.12492194,-0.10293079
1541856099197,0,0,0,-0.03145956,-0.06780604,-0.111177474
1541856099218,0,0,0,-0.09621128,0.04642576,-0.12308934
1541856099240,0,0,0,-0.12614368,0.099571034,-0.16676621
1541856099259,0,0,0,-0.16340645,0.08582657,-0.18570304
1541856099280,0,0,0,-0.20525073,0.08368854,-0.19792034
1541856099298,0,0,0,-0.21655174,0.09560041,-0.204029
1541856099318,0,0,0,-0.15790866,0.053145275,-0.17837265
1541856099337,0,0,0,-0.05375614,0.047036625,-0.093462385
1541856099356,0,0,0,-0.0036651916,0.047036625,-0.08155051
1541856099375,0,0,0,0.0,0.063224554,-0.11148291
1541856099395,0,0,0,-0.03390302,0.05222898,-0.129198
1541856099416,0,0,0,-0.03726278,0.03634648,-0.15363261
1541856099435,0,0,0,0.01038471,0.044593163,-0.14569137
1541856099455,0,0,0,0.03023783,0.084910266,-0.089491755
1541856099476,0,0,0,-0.02321288,0.011301007,-0.07696902
1541856099496,0,0,0,-0.033292156,-0.06169739,-0.09743301
1541856099518,0,0,0,0.021991149,-0.08002335,-0.08307768
1541856099537,0,0,0,0.04886922,0.003970624,-0.08368854
1541856099559,0,0,0,0.059864793,0.112399206,-0.095294975
1541856101094,0,0,0,0.059864793,0.14660765,-0.19058995
1541856101130,0,0,0,0.13072516,0.08979719,-0.15241088
1541856101130,0,0,0,0.026267206,0.027488936,-0.12614368
1541856101151,0,0,0,0.025045475,-0.01160644,-0.11301007
1541856101158,0,0,0,0.100792766,0.015271631,-0.09712757
1541856101160,0,0,0,0.15577064,0.14080444,-0.08827003
1541856101168,0,0,0,0.14660765,0.2302962,-0.07666359
1541856101176,0,0,0,0.10445796,0.19181168,-0.08032878
1541856101187,0,0,0,0.090713486,0.06627888,-0.06963864
1541856101197,0,0,0,0.13194689,0.006414085,-0.061086524
1541856101208,0,0,0,0.16737708,0.04795292,-0.0720821
1541856101217,0,0,0,0.16218472,0.08582657,-0.060170226
1541856101225,0,0,0,0.17348573,0.10995574,-0.07941248
1541856101231,0,0,0,0.17470746,0.1160644,-0.112399206
1541856101238,0,0,0,0.15821409,0.09773844,-0.1337795
1541856101246,0,0,0,0.13255776,0.10842858,-0.129198
1541856101262,0,0,0,0.13164146,0.08674286,-0.12797627
1541856101315,0,0,0,0.14294247,0.0852157,-0.12522738
1541856101323,0,0,0,0.1469131,0.12003502,-0.12370021
1541856101330,0,0,0,0.111177474,0.16340645,-0.112704635
1541856101355,0,0,0,0.05131268,0.13775012,-0.074830994
1541856101364,0,0,0,0.029932396,0.06872234,-0.058337633
1541856101390,0,0,0,0.035430185,0.021380283,-0.058337633
1541856101424,0,0,0,0.05375614,0.021380283,-0.06414085
1541856101437,0,0,0,0.042760566,0.06566802,-0.05681047
1541856101451,0,0,0,0.025350908,0.109650314,-0.04642576
1541856101465,0,0,0,-0.044898596,0.0720821,-0.03268129
1541856101489,0,0,0,-0.07788532,-0.01038471,-0.03573562
1541856101512,0,0,0,-0.016493361,-0.042760566,-0.046731193
1541856101529,0,0,0,0.06994407,-0.019242255,-0.056505036
1541856101547,0,0,0,0.0852157,0.046731193,-0.06627888
1541856101573,0,0,0,0.06627888,0.0870483,-0.05467244
1541856101582,0,0,0,0.022602014,0.09407325,-0.040317107
1541856101604,0,0,0,-0.043982297,0.074830994,-0.027488936
1541856101632,0,0,0,-0.06719518,0.049785517,-0.04337143
1541856101649,0,0,0,-0.01038471,0.011301007,-0.048258353
1541856101669,0,0,0,0.025045475,0.01740966,-0.03634648
1541856101681,0,0,0,0.040317107,0.031154128,-0.04153884
1541856101703,0,0,0,0.03940081,0.04886922,-0.052839845
1541856101724,0,0,0,0.04520403,0.065973446,-0.061391957
1541856101742,0,0,0,0.03848451,0.05375614,-0.059253927
1541856101761,0,0,0,0.043066,0.017715093,-0.05589417
1541856101781,0,0,0,0.043066,6.1086525E-4,-0.056505036
1541856101802,0,0,0,0.06536258,0.05009095,-0.06566802
1541856101822,0,0,0,0.077579886,0.086437434,-0.063224554
1541856101842,0,0,0,0.07147124,0.11484267,-0.056505036
1541856101861,0,0,0,0.0125227375,0.108123146,-0.047647487
1541856101881,0,0,0,-0.013133603,0.04734206,-0.046120327
1541856101902,0,0,0,0.0067195175,-0.00580322,-0.048563786
1541856101922,0,0,0,0.022296581,0.029321533,-0.057421334
1541856101941,0,0,0,0.038179077,0.074830994,-0.06536258
1541856101961,0,0,0,0.034513887,0.064446285,-0.059253927
1541856101982,0,0,0,0.024129177,0.050701816,-0.060170226
1541856102002,0,0,0,0.038789943,0.048258353,-0.048563786
1541856102025,0,0,0,0.04886922,0.035430185,-0.04153884
1541856102045,0,0,0,0.043676864,0.04428773,-0.038179077
1541856102062,0,0,0,0.06872234,0.07788532,-0.03940081
1541856102082,0,0,0,0.10476339,0.12003502,-0.059864793
1541856102103,0,0,0,0.11911872,0.16035213,-0.07880162
1541856102123,0,0,0,0.07788532,0.1777618,-0.06780604
1541856102143,0,0,0,0.022296581,0.13255776,-0.057726767
1541856102163,0,0,0,-0.049785517,0.04886922,-0.051618114
1541856102182,0,0,0,-0.052839845,-0.03634648,-0.050701816
1541856102203,0,0,0,0.044898596,-0.01985312,-0.057421334
1541856102228,0,0,0,0.090713486,0.040011674,-0.059253927
1541856102243,0,0,0,0.058337633,0.086132,-0.06811147
1541856102262,0,0,0,0.02076942,0.06780604,-0.071776666
1541856102283,0,0,0,-0.0143553335,0.027794369,-0.05375614
1541856102303,0,0,0,-0.031154128,0.0030543262,-0.030848695
1541856102329,0,0,0,-0.002443461,0.032375857,-0.045814894
1541856102347,0,0,0,0.040317107,0.046731193,-0.053145275
1541856102364,0,0,0,0.046120327,0.040011674,-0.058643065
1541856102383,0,0,0,0.03023783,0.04917465,-0.054367006
1541856102404,0,0,0,0.016798794,0.045814894,-0.044593163
1541856102426,0,0,0,-0.02107485,0.0290161,-0.042760566
1541856102447,0,0,0,-0.017715093,0.014660766,-0.04917465
1541856102463,0,0,0,0.029932396,0.018020526,-0.05681047
1541856102484,0,0,0,0.034208454,0.04062254,-0.053145275
1541856102503,0,0,0,0.031154128,0.056505036,-0.051618114
1541856102524,0,0,0,0.01740966,0.05681047,-0.04153884
1541856102543,0,0,0,-0.008857546,0.027488936,-0.04153884
1541856102563,0,0,0,-0.0067195175,0.03145956,-0.03604105
1541856102583,0,0,0,0.041233405,0.05100725,-0.03970624
1541856102603,0,0,0,0.076052725,0.06261369,-0.04428773
1541856102624,0,0,0,0.05222898,0.07727446,-0.049480084
1541856102644,0,0,0,0.029321533,0.07422013,-0.0571159
1541856102663,0,0,0,-0.0027488936,0.037873644,-0.04886922
1541856102683,0,0,0,-0.025045475,0.008857546,-0.041233405
1541856102703,0,0,0,-0.015271631,0.02565634,-0.04520403
1541856102728,0,0,0,0.01740966,0.038179077,-0.042455133
1541856102743,0,0,0,0.020463986,0.04153884,-0.04917465
1541856102762,0,0,0,0.026572637,0.031154128,-0.058643065
1541856102783,0,0,0,0.020463986,0.03359759,-0.053145275
1541856102803,0,0,0,0.0,0.039095376,-0.046120327
1541856102828,0,0,0,-0.023518313,0.045814894,-0.03756821
1541856102848,0,0,0,0.0,0.044898596,-0.03940081
1541856102869,0,0,0,0.016798794,0.019242255,-0.0421497
1541856102883,0,0,0,0.02565634,0.004276057,-0.043676864
1541856102904,0,0,0,0.04734206,0.03390302,-0.057726767
1541856102925,0,0,0,0.032986723,0.047647487,-0.056199603
1541856102945,0,0,0,0.008246681,0.05681047,-0.0571159
1541856102964,0,0,0,0.012217305,0.038179077,-0.049785517
1541856102984,0,0,0,0.013133603,0.021991149,-0.04917465
1541856103005,0,0,0,-0.0018325958,0.025045475,-0.04795292
1541856103038,0,0,0,-0.004886922,0.04062254,-0.050701816
1541856103047,0,0,0,0.015882496,0.050701816,-0.04428773
1541856103070,0,0,0,0.018325957,0.03145956,-0.043982297
1541856103083,0,0,0,0.025045475,0.04428773,-0.043982297
1541856103104,0,0,0,0.021380283,0.04917465,-0.047036625
1541856103126,0,0,0,0.011301007,0.048258353,-0.046731193
1541856103150,0,0,0,0.029626964,0.044898596,-0.04642576
1541856103164,0,0,0,0.03940081,0.047036625,-0.057421334
1541856103184,0,0,0,0.018325957,0.043982297,-0.050701816
1541856103215,0,0,0,0.012217305,0.033292156,-0.04550946
1541856103239,0,0,0,0.010079277,0.023518313,-0.027488936
1541856103247,0,0,0,0.008552114,0.028099801,-0.027183503
1541856103271,0,0,0,0.013133603,0.051618114,-0.032070424
1541856103292,0,0,0,0.05467244,0.05131268,-0.05467244
1541856103304,0,0,0,0.040011674,0.042455133,-0.06047566
1541856103324,0,0,0,0.018020526,0.040927973,-0.061391957
1541856103344,0,0,0,0.03176499,0.042455133,-0.06169739
1541856103364,0,0,0,0.023518313,0.029626964,-0.055283304
1541856103385,0,0,0,0.010079277,0.02443461,-0.043982297
1541856103404,0,0,0,0.065973446,0.07360926,-0.043982297
1541856103425,0,0,0,0.10720685,0.12644911,-0.055283304
1541856103445,0,0,0,0.092240654,0.13713925,-0.051923547
1541856103468,0,0,0,0.06352998,0.13103059,-0.041233405
1541856103486,0,0,0,0.028405234,0.12064589,-0.04520403
1541856103509,0,0,0,0.0030543262,0.11881329,-0.025045475
1541856103539,0,0,0,0.020463986,0.12767084,-0.01160644
1541856103546,0,0,0,0.038179077,0.08307768,-0.02687807
1541856103564,0,0,0,0.033292156,0.058643065,-0.03390302
1541856103584,0,0,0,0.04062254,0.06536258,-0.045814894
1541856103606,0,0,0,0.044898596,0.099265605,-0.04520403
1541856103631,0,0,0,0.06566802,0.13713925,-0.027183503
1541856103646,0,0,0,0.053450707,0.20952678,-0.024129177
1541856103665,0,0,0,0.017104227,0.19700404,-0.036651913
1541856103685,0,0,0,-0.014966198,0.12339478,-0.027183503
1541856103705,0,0,0,-0.027183503,0.035430185,-0.013133603
1541856103724,0,0,0,-0.016493361,-0.0061086523,-0.03573562
1541856103748,0,0,0,-0.028710667,-0.005497787,-0.03176499
1541856103765,0,0,0,-0.014966198,0.025350908,-0.013439035
1541856103785,0,0,0,0.04184427,0.089186326,-0.017715093
1541856103805,0,0,0,0.059864793,0.13408493,-0.030543262
1541856103835,0,0,0,0.035124753,0.14569137,-0.029932396
1541856103853,0,0,0,-0.061391957,0.10445796,-0.025045475
1541856103869,0,0,0,-0.07666359,0.02076942,-0.015882496
1541856103889,0,0,0,-0.005192355,-0.009468411,-0.023823744
1541856103906,0,0,0,0.05222898,0.071776666,-0.039095376
1541856103927,0,0,0,0.092240654,0.14385876,-0.047036625
1541856103948,0,0,0,0.04428773,0.1328632,-0.057421334
1541856103967,0,0,0,-0.021685716,0.053145275,-0.05009095
1541856103985,0,0,0,0.007330383,-9.162979E-4,-0.052534413
1541856104006,0,0,0,0.0290161,0.0067195175,-0.04734206
1541856104027,0,0,0,0.021991149,0.06872234,-0.040927973
1541856104045,0,0,0,0.01282817,0.09468412,-0.039095376
1541856104065,0,0,0,-0.019242255,0.06994407,-0.04886922
1541856104085,0,0,0,-0.020158553,0.061086524,-0.055283304
1541856104106,0,0,0,0.0021380284,0.07086037,-0.048258353
1541856104129,0,0,0,-0.012217305,0.05497787,-0.04795292
1541856104148,0,0,0,-0.04520403,0.027183503,-0.034208454
1541856104165,0,0,0,-0.015271631,0.031154128,-0.032070424
1541856104185,0,0,0,0.023518313,0.046731193,-0.047036625
1541856104205,0,0,0,0.02687807,0.036957346,-0.03970624
1541856104229,0,0,0,-0.00580322,0.026267206,-0.04184427
1541856104245,0,0,0,0.0070249503,-0.0067195175,-0.04550946
1541856104265,0,0,0,0.029321533,-0.013133603,-0.048563786
1541856104285,0,0,0,0.042760566,0.008552114,-0.036651913
1541856104306,0,0,0,0.058948494,0.07422013,-0.04153884
1541856104330,0,0,0,0.02321288,0.06872234,-0.038179077
1541856104349,0,0,0,0.0143553335,0.025045475,-0.03940081
1541856104365,0,0,0,0.022296581,0.022602014,-0.040011674
1541856104386,0,0,0,0.028099801,0.038179077,-0.03481932
1541856104407,0,0,0,0.01160644,0.03573562,-0.035430185
1541856104426,0,0,0,0.05131268,0.018020526,-0.053145275
1541856104445,0,0,0,0.07574729,0.011301007,-0.044593163
1541856104465,0,0,0,0.062002823,0.022907447,-0.04795292
1541856104484,0,0,0,0.023518313,0.025961773,-0.040011674
1541856104505,0,0,0,-9.162979E-4,0.008857546,-0.029626964
1541856104530,0,0,0,6.1086525E-4,-0.021380283,-0.04153884
1541856104548,0,0,0,0.021991149,-0.031154128,-0.055283304
1541856104565,0,0,0,0.04642576,9.162979E-4,-0.056505036
1541856104585,0,0,0,0.020158553,0.02107485,-0.04428773
1541856104606,0,0,0,-0.021380283,0.029321533,-0.04153884
1541856104629,0,0,0,-0.036957346,0.02076942,-0.034208454
1541856104648,0,0,0,-0.027183503,0.0067195175,-0.03145956
1541856104666,0,0,0,0.025350908,0.028405234,-0.04153884
1541856104685,0,0,0,0.04917465,0.046731193,-0.054367006
1541856104707,0,0,0,0.022296581,0.054061573,-0.043066
1541856104730,0,0,0,-0.020158553,0.050701816,-0.037873644
1541856104745,0,0,0,-0.004581489,0.053450707,-0.043066
1541856104765,0,0,0,0.035124753,0.042760566,-0.048258353
1541856104785,0,0,0,0.047647487,0.049480084,-0.07422013
1541856104806,0,0,0,0.050396383,0.07696902,-0.06780604
1541856104829,0,0,0,0.04428773,0.064446285,-0.058643065
1541856104850,0,0,0,-0.017715093,0.043676864,-0.047036625
1541856104866,0,0,0,0.004581489,0.0580322,-0.055283304
1541856104886,0,0,0,0.069027774,0.06688975,-0.06872234
1541856104907,0,0,0,0.04917465,0.09010262,-0.07238753
1541856104929,0,0,0,-0.029626964,0.12095132,-0.051923547
1541856104947,0,0,0,-0.051618114,0.11148291,-0.0421497
1541856104965,0,0,0,-0.037873644,0.064446285,-0.028710667
1541856104986,0,0,0,-0.007941248,0.05955936,-0.017715093
1541856105007,0,0,0,0.03481932,0.07452556,-0.036957346
1541856105029,0,0,0,0.015882496,0.05681047,-0.053450707
1541856105049,0,0,0,0.0027488936,0.04153884,-0.06566802
1541856105066,0,0,0,0.004276057,0.030848695,-0.06872234
1541856105085,0,0,0,-0.025045475,0.031154128,-0.06811147
1541856105106,0,0,0,-0.0143553335,0.02687807,-0.06872234
1541856105133,0,0,0,0.02565634,0.03176499,-0.07269296
1541856105149,0,0,0,0.054367006,0.052534413,-0.055588737
